	0.0000		0.1432		
	1.0000		0.1418		
	2.0000		0.1402		
	3.0000		0.1408		
	4.0000		0.1406		
	5.0000		0.1402		
	6.0000		0.1410		
	7.0000		0.1394		
	8.0000		0.1412		
	9.0000		0.1403		
	10.0000		0.1408		
	11.0000		0.1400		
	12.0000		0.1366		
	13.0000		0.1358		
	14.0000		0.1360		
	15.0000		0.1388		
	16.0000		0.1423		
	17.0000		0.1418		
	18.0000		0.1443		
	19.0000		0.1454		
	20.0000		0.1438		
	21.0000		0.1458		
	22.0000		0.1443		
	23.0000		0.1457		
	24.0000		0.1429		
	25.0000		0.1429		
	26.0000		0.1442		
	27.0000		0.1453		
	28.0000		0.1470		
	29.0000		0.1449		
	30.0000		0.1454		
	31.0000		0.1460		
	32.0000		0.1464		
	33.0000		0.1447		
	34.0000		0.1441		
	35.0000		0.1441		
	36.0000		0.1426		
	37.0000		0.1459		
	38.0000		0.1456		
	39.0000		0.1464		
	40.0000		0.1462		
	41.0000		0.1444		
	42.0000		0.1449		
	43.0000		0.1454		
	44.0000		0.1470		
	45.0000		0.1447		
	46.0000		0.1437		
	47.0000		0.1429		
	48.0000		0.1418		
	49.0000		0.1418		
	50.0000		0.1433		
	51.0000		0.1411		
	52.0000		0.1450		
	53.0000		0.1432		
	54.0000		0.1462		
	55.0000		0.1464		
	56.0000		0.1449		
	57.0000		0.1444		
	58.0000		0.1450		
	59.0000		0.1438		
	60.0000		0.1449		
	61.0000		0.1442		
	62.0000		0.1472		
	63.0000		0.1475		
	64.0000		0.1466		
	65.0000		0.1460		
	66.0000		0.1470		
	67.0000		0.1464		
	68.0000		0.1445		
	69.0000		0.1421		
	70.0000		0.1423		
	71.0000		0.1416		
	72.0000		0.1421		
	73.0000		0.1420		
	74.0000		0.1447		
	75.0000		0.1464		
	76.0000		0.1488		
	77.0000		0.1465		
	78.0000		0.1450		
	79.0000		0.1451		
	80.0000		0.1449		
	81.0000		0.1426		
	82.0000		0.1429		
	83.0000		0.1423		
	84.0000		0.1429		
	85.0000		0.1404		
	86.0000		0.1434		
	87.0000		0.1458		
	88.0000		0.1476		
	89.0000		0.1466		
	90.0000		0.1444		
	91.0000		0.1444		
	92.0000		0.1426		
	93.0000		0.1435		
	94.0000		0.1457		
	95.0000		0.1449		
	96.0000		0.1432		
	97.0000		0.1423		
	98.0000		0.1397		
	99.0000		0.1385		
	100.0000		0.1402		
	101.0000		0.1410		
	102.0000		0.1385		
	103.0000		0.1444		
	104.0000		0.1440		
	105.0000		0.1420		
	106.0000		0.1414		
	107.0000		0.1418		
	108.0000		0.1416		
	109.0000		0.1429		
	110.0000		0.1438		
	111.0000		0.1422		
	112.0000		0.1444		
	113.0000		0.1458		
	114.0000		0.1462		
	115.0000		0.1456		
	116.0000		0.1460		
	117.0000		0.1438		
	118.0000		0.1435		
	119.0000		0.1437		
	120.0000		0.1462		
	121.0000		0.1470		
	122.0000		0.1478		
	123.0000		0.1473		
	124.0000		0.1479		
	125.0000		0.1465		
	126.0000		0.1502		
	127.0000		0.1500		
	128.0000		0.1505		
	129.0000		0.1516		
	130.0000		0.1466		
	131.0000		0.1504		
	132.0000		0.1488		
	133.0000		0.1492		
	134.0000		0.1530		
	135.0000		0.1504		
	136.0000		0.1508		
	137.0000		0.1527		
	138.0000		0.1514		
	139.0000		0.1481		
	140.0000		0.1462		
	141.0000		0.1450		
	142.0000		0.1470		
	143.0000		0.1496		
	144.0000		0.1488		
	145.0000		0.1488		
	146.0000		0.1533		
	147.0000		0.1479		
	148.0000		0.1453		
	149.0000		0.1447		
	150.0000		0.1441		
	151.0000		0.1462		
	152.0000		0.1460		
	153.0000		0.1460		
	154.0000		0.1464		
	155.0000		0.1462		
	156.0000		0.1458		
	157.0000		0.1438		
	158.0000		0.1438		
	159.0000		0.1454		
	160.0000		0.1467		
	161.0000		0.1450		
	162.0000		0.1425		
	163.0000		0.1430		
	164.0000		0.1438		
	165.0000		0.1460		
	166.0000		0.1464		
	167.0000		0.1446		
	168.0000		0.1450		
	169.0000		0.1452		
	170.0000		0.1444		
	171.0000		0.1419		
	172.0000		0.1418		
	173.0000		0.1429		
	174.0000		0.1444		
	175.0000		0.1450		
	176.0000		0.1457		
	177.0000		0.1456		
	178.0000		0.1427		
	179.0000		0.1432		
	180.0000		0.1412		
	181.0000		0.1457		
	182.0000		0.1435		
	183.0000		0.1452		
	184.0000		0.1460		
	185.0000		0.1466		
	186.0000		0.1460		
	187.0000		0.1485		
	188.0000		0.1494		
	189.0000		0.1488		
	190.0000		0.1514		
	191.0000		0.1510		
	192.0000		0.1499		
	193.0000		0.1454		
	194.0000		0.1460		
	195.0000		0.1468		
	196.0000		0.1460		
	197.0000		0.1468		
	198.0000		0.1472		
	199.0000		0.1462		
	200.0000		0.1438		
	201.0000		0.1441		
	202.0000		0.1432		
	203.0000		0.1426		
	204.0000		0.1427		
	205.0000		0.1452		
	206.0000		0.1469		
	207.0000		0.1449		
	208.0000		0.1440		
	209.0000		0.1454		
	210.0000		0.1432		
	211.0000		0.1460		
	212.0000		0.1466		
	213.0000		0.1466		
	214.0000		0.1441		
	215.0000		0.1444		
	216.0000		0.1458		
	217.0000		0.1426		
	218.0000		0.1413		
	219.0000		0.1408		
	220.0000		0.1424		
	221.0000		0.1436		
	222.0000		0.1402		
	223.0000		0.1424		
	224.0000		0.1409		
	225.0000		0.1402		
	226.0000		0.1406		
	227.0000		0.1400		
	228.0000		0.1382		
	229.0000		0.1368		
	230.0000		0.1358		
	231.0000		0.1368		
	232.0000		0.1370		
	233.0000		0.1407		
	234.0000		0.1418		
	235.0000		0.1419		
	236.0000		0.1408		
	237.0000		0.1400		
	238.0000		0.1391		
	239.0000		0.1416		
	240.0000		0.1414		
	241.0000		0.1394		
	242.0000		0.1421		
	243.0000		0.1415		
	244.0000		0.1410		
	245.0000		0.1412		
	246.0000		0.1410		
	247.0000		0.1398		
	248.0000		0.1410		
	249.0000		0.1408		
	250.0000		0.1391		
	251.0000		0.1388		
	252.0000		0.1382		
	253.0000		0.1379		
	254.0000		0.1388		
	255.0000		0.1401		
	256.0000		0.1401		
	257.0000		0.1394		
	258.0000		0.1406		
	259.0000		0.1400		
	260.0000		0.1426		
	261.0000		0.1457		
	262.0000		0.1494		
	263.0000		0.1462		
	264.0000		0.1462		
	265.0000		0.1458		
	266.0000		0.1471		
	267.0000		0.1466		
	268.0000		0.1472		
	269.0000		0.1435		
	270.0000		0.1435		
	271.0000		0.1446		
	272.0000		0.1435		
	273.0000		0.1460		
	274.0000		0.1462		
	275.0000		0.1473		
	276.0000		0.1496		
	277.0000		0.1447		
	278.0000		0.1466		
	279.0000		0.1460		
	280.0000		0.1460		
	281.0000		0.1467		
	282.0000		0.1470		
	283.0000		0.1482		
	284.0000		0.1492		
	285.0000		0.1477		
	286.0000		0.1466		
	287.0000		0.1464		
	288.0000		0.1502		
	289.0000		0.1486		
	290.0000		0.1425		
	291.0000		0.1406		
	292.0000		0.1423		
	293.0000		0.1453		
	294.0000		0.1452		
	295.0000		0.1458		
	296.0000		0.1468		
	297.0000		0.1460		
	298.0000		0.1435		
	299.0000		0.1470		
	300.0000		0.1466		
	301.0000		0.1464		
	302.0000		0.1456		
	303.0000		0.1435		
	304.0000		0.1435		
	305.0000		0.1434		
	306.0000		0.1447		
	307.0000		0.1447		
	308.0000		0.1410		
	309.0000		0.1429		
	310.0000		0.1444		
	311.0000		0.1444		
	312.0000		0.1444		
	313.0000		0.1435		
	314.0000		0.1462		
	315.0000		0.1456		
	316.0000		0.1464		
	317.0000		0.1458		
	318.0000		0.1479		
	319.0000		0.1473		
	320.0000		0.1466		
	321.0000		0.1447		
	322.0000		0.1432		
	323.0000		0.1435		
	324.0000		0.1450		
	325.0000		0.1421		
	326.0000		0.1416		
	327.0000		0.1416		
	328.0000		0.1432		
	329.0000		0.1393		
	330.0000		0.1385		
	331.0000		0.1393		
	332.0000		0.1371		
	333.0000		0.1392		
	334.0000		0.1410		
	335.0000		0.1416		
	336.0000		0.1441		
	337.0000		0.1449		
	338.0000		0.1454		
	339.0000		0.1432		
	340.0000		0.1438		
	341.0000		0.1460		
	342.0000		0.1458		
	343.0000		0.1426		
	344.0000		0.1416		
	345.0000		0.1429		
	346.0000		0.1423		
	347.0000		0.1397		
	348.0000		0.1385		
	349.0000		0.1404		
	350.0000		0.1399		
	351.0000		0.1418		
	352.0000		0.1410		
	353.0000		0.1424		
	354.0000		0.1419		
	355.0000		0.1400		
	356.0000		0.1420		
	357.0000		0.1441		
	358.0000		0.1444		
	359.0000		0.1435		
	360.0000		0.1443		
	361.0000		0.1408		
	362.0000		0.1408		
	363.0000		0.1427		
	364.0000		0.1412		
	365.0000		0.1451		
	366.0000		0.1444		
	367.0000		0.1438		
	368.0000		0.1423		
	369.0000		0.1426		
	370.0000		0.1426		
	371.0000		0.1416		
	372.0000		0.1404		
	373.0000		0.1400		
	374.0000		0.1400		
	375.0000		0.1410		
	376.0000		0.1441		
	377.0000		0.1418		
	378.0000		0.1390		
	379.0000		0.1414		
	380.0000		0.1429		
	381.0000		0.1442		
	382.0000		0.1424		
	383.0000		0.1382		
	384.0000		0.1382		
	385.0000		0.1397		
	386.0000		0.1423		
	387.0000		0.1420		
	388.0000		0.1426		
	389.0000		0.1406		
	390.0000		0.1400		
	391.0000		0.1376		
	392.0000		0.1370		
	393.0000		0.1366		
	394.0000		0.1406		
	395.0000		0.1414		
	396.0000		0.1421		
	397.0000		0.1429		
	398.0000		0.1434		
	399.0000		0.1439		
	400.0000		0.1397		
	401.0000		0.1369		
	402.0000		0.1370		
	403.0000		0.1402		
	404.0000		0.1401		
	405.0000		0.1418		
	406.0000		0.1405		
	407.0000		0.1426		
	408.0000		0.1423		
	409.0000		0.1455		
	410.0000		0.1444		
	411.0000		0.1432		
	412.0000		0.1458		
	413.0000		0.1470		
	414.0000		0.1454		
	415.0000		0.1494		
	416.0000		0.1502		
	417.0000		0.1459		
	418.0000		0.1458		
	419.0000		0.1464		
	420.0000		0.1454		
	421.0000		0.1466		
	422.0000		0.1458		
	423.0000		0.1466		
	424.0000		0.1462		
	425.0000		0.1454		
	426.0000		0.1426		
	427.0000		0.1468		
	428.0000		0.1476		
	429.0000		0.1468		
	430.0000		0.1498		
	431.0000		0.1476		
	432.0000		0.1456		
	433.0000		0.1452		
	434.0000		0.1450		
	435.0000		0.1475		
	436.0000		0.1479		
	437.0000		0.1464		
	438.0000		0.1415		
	439.0000		0.1412		
	440.0000		0.1429		
	441.0000		0.1421		
	442.0000		0.1412		
	443.0000		0.1406		
	444.0000		0.1412		
	445.0000		0.1402		
	446.0000		0.1406		
	447.0000		0.1447		
	448.0000		0.1437		
	449.0000		0.1410		
	450.0000		0.1408		
	451.0000		0.1388		
	452.0000		0.1405		
	453.0000		0.1447		
	454.0000		0.1423		
	455.0000		0.1429		
	456.0000		0.1454		
	457.0000		0.1439		
	458.0000		0.1452		
	459.0000		0.1452		
	460.0000		0.1419		
	461.0000		0.1407		
	462.0000		0.1416		
	463.0000		0.1418		
	464.0000		0.1416		
	465.0000		0.1412		
	466.0000		0.1425		
	467.0000		0.1440		
	468.0000		0.1423		
	469.0000		0.1423		
	470.0000		0.1414		
	471.0000		0.1420		
	472.0000		0.1418		
	473.0000		0.1420		
	474.0000		0.1416		
	475.0000		0.1391		
	476.0000		0.1400		
	477.0000		0.1418		
	478.0000		0.1423		
	479.0000		0.1416		
	480.0000		0.1418		
	481.0000		0.1413		
	482.0000		0.1447		
	483.0000		0.1429		
	484.0000		0.1470		
	485.0000		0.1470		
	486.0000		0.1452		
	487.0000		0.1410		
	488.0000		0.1429		
	489.0000		0.1427		
	490.0000		0.1443		
	491.0000		0.1420		
	492.0000		0.1429		
	493.0000		0.1432		
	494.0000		0.1424		
	495.0000		0.1423		
	496.0000		0.1419		
	497.0000		0.1404		
	498.0000		0.1382		
	499.0000		0.1401		
	500.0000		0.1420		
	501.0000		0.1410		
	502.0000		0.1444		
	503.0000		0.1437		
	504.0000		0.1450		
	505.0000		0.1425		
	506.0000		0.1404		
	507.0000		0.1397		
	508.0000		0.1404		
	509.0000		0.1410		
	510.0000		0.1404		
	511.0000		0.1406		
	512.0000		0.1418		
	513.0000		0.1414		
	514.0000		0.1396		
	515.0000		0.1402		
	516.0000		0.1382		
	517.0000		0.1414		
	518.0000		0.1416		
	519.0000		0.1417		
	520.0000		0.1423		
	521.0000		0.1420		
	522.0000		0.1429		
	523.0000		0.1441		
	524.0000		0.1423		
	525.0000		0.1432		
	526.0000		0.1455		
	527.0000		0.1449		
	528.0000		0.1456		
	529.0000		0.1462		
	530.0000		0.1429		
	531.0000		0.1429		
	532.0000		0.1418		
	533.0000		0.1438		
	534.0000		0.1420		
	535.0000		0.1416		
	536.0000		0.1429		
	537.0000		0.1448		
	538.0000		0.1476		
	539.0000		0.1446		
	540.0000		0.1476		
	541.0000		0.1466		
	542.0000		0.1458		
	543.0000		0.1439		
	544.0000		0.1423		
	545.0000		0.1430		
	546.0000		0.1437		
	547.0000		0.1426		
	548.0000		0.1464		
	549.0000		0.1422		
	550.0000		0.1448		
	551.0000		0.1440		
	552.0000		0.1455		
	553.0000		0.1456		
	554.0000		0.1412		
	555.0000		0.1441		
	556.0000		0.1432		
	557.0000		0.1410		
	558.0000		0.1431		
	559.0000		0.1462		
	560.0000		0.1458		
	561.0000		0.1426		
	562.0000		0.1408		
	563.0000		0.1420		
	564.0000		0.1427		
	565.0000		0.1410		
	566.0000		0.1380		
	567.0000		0.1377		
	568.0000		0.1387		
	569.0000		0.1417		
	570.0000		0.1409		
	571.0000		0.1414		
	572.0000		0.1416		
	573.0000		0.1385		
	574.0000		0.1374		
	575.0000		0.1397		
	576.0000		0.1417		
	577.0000		0.1432		
	578.0000		0.1447		
	579.0000		0.1432		
	580.0000		0.1416		
	581.0000		0.1406		
	582.0000		0.1441		
	583.0000		0.1420		
	584.0000		0.1402		
	585.0000		0.1423		
	586.0000		0.1454		
	587.0000		0.1460		
	588.0000		0.1454		
